datetime,text,cleaned_text,sentiment,sentiment_value
2023-01-04 17:41:00+00:00,"Promoted to Joint Commissioner Level and assumed charge of Joint Director Income Tax(JDIT), Investigation Wing, Mumbai. Wishing Everyone a very Happy and Blissful New Year 💐  Jai Hind 🇮🇳  #IRS #JointCommissionerIncomeTax #CBDT",promoted joint commissioner level assumed charge joint director income taxjdit investigation wing mumbai wishing everyone happy blissful new year 💐 jai hind 🇮🇳,Positive,0.9062
2023-01-04 19:18:00+00:00,Lol. Same news every time before #budget and hopefully same disappointment after 😂 @abplive  ABP Live: Budget 2023. Income Tax Exemption Limit Likely To Be Enhanced To Rs 5 Lakh: Report. https://news.abplive.com/business/budget-2023-income-tax-exemption-limit-likely-to-be-enhanced-to-rs-5-lakh-report-1573433  via @GoogleNews,lol news every time hopefully disappointment 😂 abp live budget income tax exemption limit likely enhanced rs lakh report via,Positive,0.6249
2023-01-04 21:29:00+00:00,"Invest with us today by owning a property with a high rate of *""Return On Investment with low risk""* and flexible payment plans, in addition, no tax on properties,  stable currency over decades, high rental income, best infrastructures, strategic locations and lots more.",invest us today owning property high rate return investment low risk flexible payment plans addition tax properties stable currency decades high rental income best infrastructures strategic locations lots,Positive,0.6249
2023-01-04 23:06:00+00:00,Darkeyyy low budget,darkeyyy low budget,Negative,-0.2732
2023-01-06 00:02:00+00:00,🇰🇭 Opening @UNICEF   🧰 #Programme   🔷 Consultant    NATIONAL CONSULTANCY: DEVELOPMENT OF PERFORMANCE INFORMED BUDGET FORMULATION AND EXECUTION GUIDELINE FOR NATIONAL SOCIA…     🗓 Exp. in 3 days   #unjobs #untalent #hiring https://untalent.org/j/twitter-PLxVk,🇰🇭 opening 🧰 🔷 consultant national consultancy development performance informed budget formulation execution guideline national socia… 🗓 exp days,Positive,0.34
2023-01-06 01:44:00+00:00,"Spending the first week of 2023 scratching Singapore off the bucket list.  Awe-inspiring use of sustainable infrastructure, reliable public transportation, & biophilic design",spending first week scratching singapore bucket list aweinspiring use sustainable infrastructure reliable public transportation biophilic design,Neutral,0.0
2023-01-06 03:11:00+00:00,"@FinMinIndia,@PMOIndia  Sir Govt impose 40% income tax plus Surcharge plus 4% education cess on foreign companies, and this is the reason why they run away to Mauritius, Singapore to evade such high tax. If the Gov't want yo attract foreign investment than it must reduce taxes.",sir govt impose income tax plus surcharge plus education cess foreign companies reason run away mauritius singapore evade high tax govt want yo attract foreign investment must reduce taxes,Positive,0.1531
2023-01-06 04:26:00+00:00,Bringing down the healthcare budget for every citizen to ensure happy and healthy lives!  #SwasthBharat,bringing healthcare budget every citizen ensure happy healthy lives,Positive,0.8402
2023-01-06 06:46:00+00:00,@nsitharaman @PMOIndia  Dear madam. Please note tuition fees in income tax increased in last 5 years. The 50 to 70% of the limit is filled only with tuition fees of the schools. Kindly keep the limit extended considering high school tuition fees.,dear madam please note tuition fees income tax increased last years limit filled tuition fees schools kindly keep limit extended considering high school tuition fees,Positive,0.8481
2023-01-06 07:06:00+00:00,#Budget2023 should focus more on health care facilities and more than new facilities reopening and maintenance of old hospitals should also be focused! #healthcare #incometax @FinMinIndia,focus health care facilities new facilities reopening maintenance old hospitals also focused,Positive,0.7003
2023-01-06 07:15:00+00:00,The budget is 15cr which means it is going to be a super 👊 hit,budget cr means going super 👊 hit,Positive,0.5994
2023-01-06 07:36:00+00:00,"@QCCellHimachal @DcKangra @CMOFFICEHP Laying of pavement block 40mm u/s Development block Nurpur,Panchayat Panjahara,Ward 5 towards karamchand house using inferior quality of material not as per govt norms,bandarbaant of govt sectioned budget.Plz look into the matter as earliest.",laying pavement block mm us development block nurpurpanchayat panjaharaward towards karamchand house using inferior quality material per govt normsbandarbaant govt sectioned budgetplz look matter earliest,Negative,-0.8126
2023-01-06 07:44:00+00:00,Request a demo with LogiTax today for all your GST compliance needs! [email protected] | 7499914484  #tax #compliance #startup #gst #business #accounting #incometax #startupindia #audit #registration #complianceteam #corporate #companyregistration #law #startups #council,request demo logitax today gst compliance needs email protected,Positive,0.4404
2023-01-06 09:19:00+00:00,Why hirer always ask about current salary? Can't they offer the salary that based on the applicant's experience or based on their budget? Haihh..,hirer always ask current salary cant offer salary based applicants experience based budget haihh,Neutral,0.0
2023-01-06 09:19:00+00:00,"This is Telangana @TSwithKCR  Rulers live in farmhouses, establish private Educational Institutions and Hospitals. Whereas we #bahujans are being robbed to go to such institutes and budget used for Welfare schemes like Dalit Bandhu go to #TRS chamchas. #KCRFailedTelangana",telangana rulers live farmhouses establish private educational institutions hospitals whereas robbed go institutes budget used welfare schemes like dalit bandhu go chamchas,Positive,0.3612
2023-01-06 10:35:00+00:00,BUDGET ROADMAP-2023|LET'S IMPROVE YOURSELF WITH BADA BUSINESS|BE HAPPY|BE HEALTHY|BE SUCCESSFUL|BE THANKFUL👍 #Learning #Business #Finance #Parenting #Leadership #Management #Motivation #Growth #Success #Badabussiness #Thankyou,budget roadmaplets improve bada businessbe happybe healthybe successfulbe thankful👍,Positive,0.765
2023-01-06 13:27:00+00:00,"According to the CAG report, during 2021-22, the state government spent 623.40 crores under 18 major heads in 12 grants without any budget provision without detailed estimates.  Taking a strong note, the CAG said in the report, ""No money shall be drawn from the Consolidated Fund",according cag report state government spent crores major heads grants without budget provision without detailed estimates taking strong note cag said report money shall drawn consolidated fund,Positive,0.6682
2023-01-06 13:42:00+00:00,"Hey @RishiSunak instead of teaching people pythagoras etc until they're 18, how about teaching at a younger age how to budget, how mortgages, loans and credit cards etc work?",hey instead teaching people pythagoras etc theyre teaching younger age budget mortgages loans credit cards etc work,Positive,0.3818
2023-01-06 15:36:00+00:00,Pre budget consultation meeting of @FdOdisha Under the chairmanship of ACS cum DC @PradeepJenaIAS and  Principal secy @vishaldevk,pre budget consultation meeting chairmanship acs cum dc principal secy,Neutral,0.0
2023-01-06 16:24:00+00:00,Balochistan has budget for other fields but no budget for food department.  #Jobs4BalochistanFoodTechnologists @cs_balochistan @bfa_gob_pk @BalochistanFood @Senator_Baloch,balochistan budget fields budget food department,Neutral,0.0
2023-01-06 16:55:00+00:00,Tobacco is deadly for us and our environment! Let's say no to tobacco to create a healthy smoke free India! #Increasetobaccotax #TobaccoFreeIndia #youth4TobaccofreeIndia #Budget2023 #budget @FinMinIndia @nsitharaman @nsitharamanoffc @NadaNetwork @NadaPehchaan @VSUNEEL,tobacco deadly us environment lets say tobacco create healthy smoke free india,Positive,0.7964
2023-01-06 16:59:00+00:00,"Open and broken drainage situation from last 10 years in Gurudwara Road Lane B Lohagaon pune, this issue is highlighted many times to pmc via whatsapp PMC care app, by calling concerned person but what they say is they don't have budget for it.#pmc #G20India #Pune",open broken drainage situation last years gurudwara road lane b lohagaon pune issue highlighted many times pmc via whatsapp pmc care app calling concerned person say dont budget,Neutral,0.0258
2023-01-06 17:29:00+00:00,How can pro-life republicans oppose extending the Child Tax Credit to help 19 million poor children in the lowest-income families in America?,prolife republicans oppose extending child tax credit help million poor children lowestincome families america,Positive,0.296
2023-01-06 19:02:00+00:00,"Yes, that I agree. Budget EVs nai dega VW India mein, they eventually will leave.",yes agree budget evs nai dega vw india mein eventually leave,Positive,0.6124
2023-01-06 20:38:00+00:00,"With income tax commissioner v k soni irs,shree nitin soni & Rajesh soni numerologist journalist bhopal editor swarn sagar Bhopal patrika 7089773251",income tax commissioner v k soni irsshree nitin soni rajesh soni numerologist journalist bhopal editor swarn sagar bhopal patrika,Neutral,0.0
2023-01-06 20:51:00+00:00,"Direct from the Developer,  40% Discount on Cash,  Flexible Payment Plans,  High Return on Investment,  Exception from Taxes, that is no taxes at all, higher rental income, Veiw, ideal location, Security and Safety, Affordable Prices,  it's brand new, so no extra cost",direct developer discount cash flexible payment plans high return investment exception taxes taxes higher rental income veiw ideal location security safety affordable prices brand new extra cost,Positive,0.8591
2023-01-06 23:49:00+00:00,See them on Monday. Everyone will start buying with budget rally hopes.,see monday everyone start buying budget rally hopes,Positive,0.4215
2023-01-07 01:44:00+00:00,Noted :) See you on your 5am run soon in PBerg 😂,noted see run soon pberg 😂,Positive,0.4404
2023-01-07 01:51:00+00:00,Totally endorse the suggestions made for consideration by FM while presenting the 2023-24 budget.Only caveat is that FM may find it difficult to lower the age to 65.,totally endorse suggestions made consideration fm presenting budgetonly caveat fm may find difficult lower age,Negative,-0.2748
2023-01-07 02:35:00+00:00,"My buddy @StephenAmarjeet sponsored the language services for one article. It got accepted. I didn't have budget for another, finally got rejection. They have a good % of waivers without APC. So we try. They should publish data on what % are without language service 😀",buddy sponsored language services one article got accepted didnt budget another finally got rejection good waivers without apc try publish data without language service 😀,Negative,-0.1556
2023-01-07 04:05:00+00:00,Good to see the demand for electric vehicles –both four-wheelers and two-wheelers– has surged in Nepal in recent months🇳🇵  Many people are seen changing to electric vehicles from fossil fuel-powered vehicles and searching for budget-friendly two-wheelers.,good see demand electric vehicles –both fourwheelers twowheelers– surged nepal recent months🇳🇵 many people seen changing electric vehicles fossil fuelpowered vehicles searching budgetfriendly twowheelers,Positive,0.34
